split,old_name,new_name,source_path,target_path,width,height,processor
style,style_0297.jpg,style_0215.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0297.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0215.png,960,960,binarize_style_image
style,style_0298.jpg,style_0216.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0298.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0216.png,960,960,binarize_style_image
style,style_0301.jpg,style_0217.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0301.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0217.png,960,960,binarize_style_image
style,style_0304.jpg,style_0218.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0304.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0218.png,960,960,binarize_style_image
style,style_0305.jpg,style_0219.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0305.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0219.png,960,960,binarize_style_image
style,style_0306.jpg,style_0220.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0306.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0220.png,960,960,binarize_style_image
style,style_0307.jpg,style_0221.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0307.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0221.png,960,960,binarize_style_image
style,style_0310.jpg,style_0222.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0310.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0222.png,960,960,binarize_style_image
style,style_0313.jpg,style_0223.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0313.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0223.png,960,960,binarize_style_image
style,style_0317.jpg,style_0224.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0317.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0224.png,960,960,binarize_style_image
style,style_0320.jpg,style_0225.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0320.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0225.png,960,960,binarize_style_image
style,style_0322.jpg,style_0226.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0322.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0226.png,960,960,binarize_style_image
style,style_0323.jpg,style_0227.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0323.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0227.png,960,960,binarize_style_image
style,style_0325.jpg,style_0228.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0325.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0228.png,960,960,binarize_style_image
style,style_0326.jpg,style_0229.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0326.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0229.png,960,960,binarize_style_image
style,style_0327.jpg,style_0230.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0327.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0230.png,960,960,binarize_style_image
style,style_0328.jpg,style_0231.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0328.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0231.png,960,960,binarize_style_image
style,style_0330.jpg,style_0232.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0330.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0232.png,960,960,binarize_style_image
style,style_0332.jpg,style_0233.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0332.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0233.png,960,960,binarize_style_image
style,style_0334.jpg,style_0234.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0334.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0234.png,960,960,binarize_style_image
style,style_0336.jpg,style_0235.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0336.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0235.png,960,960,binarize_style_image
style,style_0337.jpg,style_0236.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0337.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0236.png,960,960,binarize_style_image
style,style_0338.jpg,style_0237.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0338.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0237.png,960,960,binarize_style_image
style,style_0339.jpg,style_0238.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0339.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0238.png,960,960,binarize_style_image
style,style_0342.jpg,style_0239.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0342.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0239.png,960,960,binarize_style_image
style,style_0344.jpg,style_0240.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0344.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0240.png,960,960,binarize_style_image
style,style_0345.jpg,style_0241.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0345.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0241.png,960,960,binarize_style_image
style,style_0349.jpg,style_0242.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0349.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0242.png,960,960,binarize_style_image
style,style_0353.jpg,style_0243.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0353.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0243.png,960,960,binarize_style_image
style,style_0354.jpg,style_0244.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0354.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0244.png,960,960,binarize_style_image
style,style_0358.jpg,style_0245.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0358.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0245.png,960,960,binarize_style_image
style,style_0361.jpg,style_0246.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0361.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0246.png,960,960,binarize_style_image
style,style_0365.jpg,style_0247.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0365.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0247.png,960,960,binarize_style_image
style,style_0366.jpg,style_0248.png,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0366.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\ChinesePaperCutting\style_0248.png,960,960,binarize_style_image
content_train,content_train_0002.jpg,content_train_0001.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0002.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0001.jpg,500,844,enhance_content_image
content_train,content_train_0003.jpg,content_train_0002.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0003.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0002.jpg,500,359,enhance_content_image
content_train,content_train_0005.jpg,content_train_0003.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0005.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0003.jpg,500,500,enhance_content_image
content_train,content_train_0013.jpg,content_train_0004.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0013.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0004.jpg,1620,2880,enhance_content_image
content_train,content_train_0018.jpg,content_train_0005.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0018.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0005.jpg,500,500,enhance_content_image
content_train,content_train_0019.jpg,content_train_0006.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0019.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0006.jpg,500,500,enhance_content_image
content_train,content_train_0021.jpg,content_train_0007.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0021.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0007.jpg,509,500,enhance_content_image
content_train,content_train_0022.jpg,content_train_0008.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0022.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0008.jpg,700,862,enhance_content_image
content_train,content_train_0023.jpg,content_train_0009.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0023.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0009.jpg,422,423,enhance_content_image
content_train,content_train_0024.jpg,content_train_0010.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0024.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0010.jpg,463,428,enhance_content_image
content_train,content_train_0025.jpg,content_train_0011.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0025.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0011.jpg,437,434,enhance_content_image
content_train,content_train_0026.jpg,content_train_0012.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0026.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0012.jpg,427,417,enhance_content_image
content_train,content_train_0027.jpg,content_train_0013.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0027.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0013.jpg,594,418,enhance_content_image
content_train,content_train_0028.jpg,content_train_0014.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0028.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0014.jpg,442,374,enhance_content_image
content_train,content_train_0029.jpg,content_train_0015.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0029.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0015.jpg,632,422,enhance_content_image
content_train,content_train_0030.jpg,content_train_0016.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0030.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0016.jpg,418,430,enhance_content_image
content_train,content_train_0031.jpg,content_train_0017.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0031.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0017.jpg,290,430,enhance_content_image
content_train,content_train_0032.jpg,content_train_0018.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0032.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0018.jpg,602,401,enhance_content_image
content_train,content_train_0033.jpg,content_train_0019.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0033.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0019.jpg,444,483,enhance_content_image
content_train,content_train_0034.jpg,content_train_0020.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0034.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0020.jpg,553,451,enhance_content_image
content_train,content_train_0035.jpg,content_train_0021.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0035.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0021.jpg,453,430,enhance_content_image
content_train,content_train_0036.jpg,content_train_0022.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0036.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0022.jpg,444,446,enhance_content_image
content_train,content_train_0037.jpg,content_train_0023.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0037.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0023.jpg,392,422,enhance_content_image
content_train,content_train_0038.jpg,content_train_0024.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0038.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0024.jpg,420,459,enhance_content_image
content_train,content_train_0039.jpg,content_train_0025.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0039.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0025.jpg,508,543,enhance_content_image
content_train,content_train_0040.jpg,content_train_0026.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0040.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0026.jpg,420,481,enhance_content_image
content_train,content_train_0041.jpg,content_train_0027.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0041.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0027.jpg,577,560,enhance_content_image
content_train,content_train_0042.jpg,content_train_0028.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0042.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0028.jpg,521,421,enhance_content_image
content_train,content_train_0043.jpg,content_train_0029.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0043.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0029.jpg,554,516,enhance_content_image
content_train,content_train_0044.jpg,content_train_0030.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0044.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0030.jpg,332,405,enhance_content_image
content_train,content_train_0045.jpg,content_train_0031.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0045.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0031.jpg,537,480,enhance_content_image
content_train,content_train_0048.jpg,content_train_0032.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0048.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0032.jpg,685,515,enhance_content_image
content_train,content_train_0049.jpg,content_train_0033.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0049.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0033.jpg,563,380,enhance_content_image
content_train,content_train_0051.jpg,content_train_0034.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0051.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0034.jpg,685,450,enhance_content_image
content_train,content_train_0052.jpg,content_train_0035.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0052.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0035.jpg,368,499,enhance_content_image
content_train,content_train_0053.jpg,content_train_0036.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0053.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0036.jpg,369,549,enhance_content_image
content_train,content_train_0054.jpg,content_train_0037.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0054.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0037.jpg,470,524,enhance_content_image
content_train,content_train_0055.jpg,content_train_0038.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0055.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0038.jpg,549,519,enhance_content_image
content_train,content_train_0056.jpg,content_train_0039.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0056.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0039.jpg,563,535,enhance_content_image
content_train,content_train_0057.jpg,content_train_0040.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0057.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0040.jpg,559,550,enhance_content_image
content_train,content_train_0058.jpg,content_train_0041.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0058.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0041.jpg,578,552,enhance_content_image
content_train,content_train_0060.jpg,content_train_0042.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0060.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0042.jpg,420,528,enhance_content_image
content_train,content_train_0063.jpg,content_train_0043.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0063.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0043.jpg,423,507,enhance_content_image
content_train,content_train_0064.jpg,content_train_0044.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0064.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0044.jpg,578,492,enhance_content_image
content_train,content_train_0066.jpg,content_train_0045.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0066.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0045.jpg,558,500,enhance_content_image
content_train,content_train_0067.jpg,content_train_0046.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0067.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0046.jpg,557,500,enhance_content_image
content_train,content_train_0068.jpg,content_train_0047.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0068.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0047.jpg,680,501,enhance_content_image
content_train,content_train_0069.jpg,content_train_0048.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0069.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0048.jpg,662,626,enhance_content_image
content_train,content_train_0070.jpg,content_train_0049.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0070.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0049.jpg,431,490,enhance_content_image
content_train,content_train_0071.jpg,content_train_0050.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0071.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0050.jpg,375,446,enhance_content_image
content_train,content_train_0072.jpg,content_train_0051.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0072.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0051.jpg,542,536,enhance_content_image
content_train,content_train_0073.jpg,content_train_0052.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0073.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0052.jpg,489,418,enhance_content_image
content_train,content_train_0074.jpg,content_train_0053.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0074.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0053.jpg,448,528,enhance_content_image
content_train,content_train_0076.jpg,content_train_0054.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0076.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0054.jpg,668,460,enhance_content_image
content_train,content_train_0078.jpg,content_train_0055.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0078.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0055.jpg,503,500,enhance_content_image
content_train,content_train_0079.jpg,content_train_0056.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0079.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0056.jpg,549,425,enhance_content_image
content_train,content_train_0080.jpg,content_train_0057.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0080.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0057.jpg,540,500,enhance_content_image
content_train,content_train_0081.jpg,content_train_0058.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0081.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0058.jpg,800,1200,enhance_content_image
content_train,content_train_0082.jpg,content_train_0059.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0082.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0059.jpg,500,500,enhance_content_image
content_train,content_train_0083.jpg,content_train_0060.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0083.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0060.jpg,500,513,enhance_content_image
content_train,content_train_0084.jpg,content_train_0061.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0084.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0061.jpg,500,500,enhance_content_image
content_train,content_train_0085.jpg,content_train_0062.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0085.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0062.jpg,500,503,enhance_content_image
content_train,content_train_0086.jpg,content_train_0063.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0086.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0063.jpg,474,474,enhance_content_image
content_train,content_train_0087.jpg,content_train_0064.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0087.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\train\content_train_0064.jpg,500,538,enhance_content_image
content_test,content_test_0007.jpg,content_test_0001.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0007.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0001.jpg,433,433,enhance_content_image
content_test,content_test_0008.jpg,content_test_0002.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0008.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0002.jpg,589,484,enhance_content_image
content_test,content_test_0009.jpg,content_test_0003.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0009.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0003.jpg,319,427,enhance_content_image
content_test,content_test_0010.jpg,content_test_0004.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0010.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0004.jpg,354,414,enhance_content_image
content_test,content_test_0011.jpg,content_test_0005.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0011.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0005.jpg,618,455,enhance_content_image
content_test,content_test_0012.jpg,content_test_0006.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0012.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0006.jpg,556,546,enhance_content_image
content_test,content_test_0013.jpg,content_test_0007.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0013.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0007.jpg,748,564,enhance_content_image
content_test,content_test_0014.jpg,content_test_0008.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0014.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0008.jpg,405,388,enhance_content_image
content_test,content_test_0015.jpg,content_test_0009.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0015.jpg,E:\Workspace_Codex\project002-chinese-ppcut-ppeb\data\content\test\content_test_0009.jpg,430,446,enhance_content_image
